season,week,seasonType,startDateEastern,dayOfWeek,kickoffTimeStr,homeTeam,awayTeam,homeTeamRank,awayTeamRank,isRankedMatchup,stadium,capacity,city,state,neutralSite,isRivalry,conferenceGame,excitementIndex,lowest_price,average_price,listing_count,group_price_2,group_price_4,lowest_price_upper,lowest_price_lower
2025,12,regular,2025-11-14 20:00:00-05:00,Friday,8:00 PM,Louisville,Clemson,,14.0,False,L&N Federal Credit Union Stadium,61000.0,Louisville,KY,False,False,True,,79,214,818,173,345,23,91
2025,12,regular,2025-11-14 21:00:00-05:00,Friday,9:00 PM,Oregon,Minnesota,3.0,,False,Autzen Stadium,54000.0,Eugene,OR,False,False,True,,25,113,795,102,203,21,163
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Florida State,Virginia Tech,,,False,Bobby Bowden Field at Doak S. Campbell Stadium,79560.0,Tallahassee,FL,False,False,True,,110,108,796,114,301,86,131
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,LSU,Arkansas,,,False,Tiger Stadium,102321.0,Baton Rouge,LA,False,True,True,,40,61,645,173,355,47,100
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Georgia,Texas,6.0,4.0,True,Sanford Stadium,92746.0,Athens,GA,False,False,True,,123,88,205,152,365,93,157
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Baylor,Utah,,,False,McLane Stadium,45140.0,Waco,TX,False,False,True,,83,115,290,96,216,46,152
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Arizona State,West Virginia,7.0,,False,"Frank Kush Field, Home of the ASU Sun Devils/Mountain America Stadium",56232.0,Tempe,AZ,False,False,True,,113,60,580,66,317,37,139
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Ohio State,UCLA,1.0,,False,Ohio Stadium,102780.0,Columbus,OH,False,False,True,,118,245,187,149,348,81,173
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Georgia Southern,Coastal Carolina,,,False,Allen E. Paulson Stadium,25000.0,Statesboro,GA,False,False,True,,40,239,818,190,365,34,133
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Georgia State,Marshall,,,False,Center Parc Stadium,25000.0,Atlanta,GA,False,False,True,,136,63,753,120,150,37,164
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,James Madison,App State,,,False,Bridgeforth Stadium,24878.0,Harrisonburg,VA,False,False,True,,139,71,351,174,174,44,150
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,UL Monroe,South Alabama,,,False,,,,,False,False,True,,87,171,728,101,141,56,137
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Southern Miss,Texas State,,,False,Carlisle-Faulkner Field at M.M. Roberts Stadium,36000.0,Hattiesburg,MS,False,False,True,,135,249,303,155,148,80,142
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,BYU,TCU,13.0,,False,LaVell Edwards Stadium,63470.0,Provo,UT,False,False,True,,43,195,578,54,186,92,179
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Cincinnati,Arizona,,,False,Nippert Stadium,38088.0,Cincinnati,OH,False,False,True,,87,154,439,193,307,38,188
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Oklahoma State,Kansas State,,,False,Boone Pickens Stadium,60218.0,Stillwater,OK,False,False,True,,99,75,410,149,341,23,110
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Texas Tech,UCF,,,False,Jones AT&T Stadium,60229.0,Lubbock,TX,False,False,True,,133,62,609,83,150,44,119
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,UAB,North Texas,,,False,Protective Stadium,47100.0,Birmingham,AL,False,False,True,,86,230,415,148,133,74,126
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Charlotte,UTSA,,,False,McColl–Richardson Field at Jerry Richardson Stadium,15314.0,Charlotte,NC,False,False,True,,146,184,459,57,176,100,168
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,East Carolina,Memphis,,24.0,False,Bagwell Field at Dowdy–Ficklen Stadium,51000.0,Greenville,NC,False,False,True,,121,79,761,109,318,22,152
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Tulane,Florida Atlantic,,,False,Benson Field at Yulman Stadium,30000.0,New Orleans,LA,False,False,True,,69,145,168,59,343,92,156
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Florida International,Liberty,,,False,,,,,True,False,True,,137,215,411,111,108,85,102
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Michigan State,Penn State,,5.0,False,Spartan Stadium,75005.0,East Lansing,MI,False,True,True,,75,52,751,110,373,42,101
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Washington,Purdue,,,False,Alaska Airlines Field at Husky Stadium,70083.0,Seattle,WA,False,False,True,,111,54,506,197,111,86,111
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Indiana,Wisconsin,10.0,,False,Memorial Stadium,52959.0,Bloomington,IN,False,False,True,,35,153,418,130,230,38,110
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Ball State,Eastern Michigan,,,False,Scheumann Stadium,22500.0,Muncie,IN,False,False,True,,60,181,220,121,360,20,154
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Pittsburgh,Notre Dame,,2.0,False,Acrisure Stadium,68400.0,Pittsburgh,PA,False,True,False,,112,110,892,199,317,62,194
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Wake Forest,North Carolina,,,False,Allegacy Federal Credit Union Stadium,31500.0,Winston-Salem,NC,False,True,True,,145,58,758,92,110,20,158
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Miami,NC State,18.0,,False,Fred C. Yager Stadium,24286.0,Oxford,OH,False,False,True,,99,235,257,100,349,62,89
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Miami,NC State,18.0,,False,Hard Rock Stadium,65326.0,Miami Gardens,FL,False,False,True,,24,182,552,75,150,58,163
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Duke,Virginia,,,False,Brooks Field at Wallace Wade Stadium,35018.0,Durham,NC,False,False,True,,39,157,592,99,253,61,185
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Boston College,Georgia Tech,,,False,Alumni Stadium,44500.0,Newton[e],MA,False,False,True,,61,83,151,62,261,99,200
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,USC,Iowa,,,False,Los Angeles Memorial Coliseum,77500.0,Los Angeles,CA,False,False,True,,88,69,755,115,227,49,160
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Illinois,Maryland,16.0,,False,Memorial Stadium,60670.0,Champaign,IL,False,False,True,,138,139,890,85,254,70,191
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Northwestern,Michigan,,,False,Northwestern Medicine Field at Martin Stadium[O 2],12023.0,Evanston,IL,True,True,True,,95,155,329,87,203,47,182
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Missouri,Mississippi State,22.0,,False,Faurot Field at Memorial Stadium,61620.0,Columbia,MO,False,False,True,,149,167,384,98,360,40,127
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Alabama,Oklahoma,17.0,,False,Saban Field at Bryant–Denny Stadium,100077.0,Tuscaloosa,AL,False,False,True,,67,198,393,133,392,76,118
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Ole Miss,Florida,11.0,,False,,,,,False,False,True,,120,84,384,160,377,59,146
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Texas A&M,South Carolina,,19.0,False,Kyle Field,102733.0,College Station,TX,False,False,True,,125,74,923,185,181,50,134
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Western Kentucky,Middle Tennessee,,,False,Houchens Industries–L. T. Smith Stadium at Jimmy Feix Field,22113.0,Bowling Green,KY,False,True,True,,139,172,494,109,311,32,125
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Missouri State,UTEP,,,False,Robert W. Plaster Stadium,17500.0,Springfield,MO,False,False,False,,50,197,396,171,133,85,135
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,New Mexico,Colorado State,,,False,University Stadium,39224.0,Albuquerque,NM,False,False,True,,150,181,794,161,152,59,116
2025,12,regular,2025-11-15 00:00:00-05:00,Saturday,,Fresno State,Wyoming,,,False,Valley Children's Stadium,41031.0,Fresno,CA,False,False,True,,40,213,634,111,381,97,85
2025,12,regular,2025-11-15 12:00:00-05:00,Saturday,12:00 PM,Navy,South Florida,,,False,Navy–Marine Corps Memorial Stadium,34000.0,Annapolis,MD,False,False,True,,50,243,760,164,398,95,156
2025,12,regular,2025-11-15 12:00:00-05:00,Saturday,12:00 PM,UConn,Air Force,,,False,Pratt & Whitney Stadium at Rentschler Field,40000.0,East Hartford,CT,False,False,False,,127,240,509,192,365,76,143
2025,12,regular,2025-11-15 13:00:00-05:00,Saturday,1:00 PM,Sam Houston,Delaware,,,False,Elliott T. Bowers Stadium[O 1],14000.0,Huntsville,TX,False,False,False,,147,79,247,161,374,94,173
2025,12,regular,2025-11-15 13:30:00-05:00,Saturday,1:30 PM,Kentucky,Tennessee Tech,,,False,Kroger Field at C.M. Newton Grounds,61000.0,Lexington,KY,False,False,False,,54,137,547,123,148,51,142
2025,12,regular,2025-11-15 14:00:00-05:00,Saturday,2:00 PM,Jacksonville State,Kennesaw State,,,False,Burgess–Snow Field at AmFirst Stadium,22500.0,Jacksonville,AL,False,False,True,,29,216,694,152,101,57,194
2025,12,regular,2025-11-15 15:30:00-05:00,Saturday,3:30 PM,Nevada,San José State,,,False,Mackay Stadium,27000.0,Reno,NV,False,False,True,,61,103,453,98,146,62,173
2025,12,regular,2025-11-15 16:15:00-05:00,Saturday,4:15 PM,Tennessee,New Mexico State,9.0,,False,Neyland Stadium,101915.0,Knoxville,TN,False,False,False,,128,199,353,120,377,94,179
2025,12,regular,2025-11-15 19:00:00-05:00,Saturday,7:00 PM,UNLV,Utah State,23.0,,False,Allegiant Stadium,65000.0,Paradise[d],NV,False,False,True,,49,244,179,76,253,70,190
2025,12,regular,2025-11-15 22:00:00-05:00,Saturday,10:00 PM,Washington State,Louisiana Tech,,,False,Martin Stadium,32248.0,Pullman,WA,False,False,False,,60,77,711,199,230,41,82
2025,12,regular,2025-11-15 22:00:00-05:00,Saturday,10:00 PM,Tulsa,Oregon State,,,False,Skelly Field at H. A. Chapman Stadium,30000.0,Tulsa,OK,False,False,False,,125,123,183,97,231,35,151
2025,12,regular,2025-11-15 22:30:00-05:00,Saturday,10:30 PM,San Diego State,Boise State,,8.0,False,Snapdragon Stadium,35000.0,San Diego,CA,False,False,True,,95,88,595,59,380,74,129
2025,13,regular,2025-11-18 00:00:00-05:00,Tuesday,,Bowling Green,Akron,,,False,Doyt L. Perry Stadium,24000.0,Bowling Green,OH,False,False,True,,36,198,235,162,308,62,148
2025,13,regular,2025-11-18 00:00:00-05:00,Tuesday,,Northern Illinois,Western Michigan,,,False,,,,,False,False,True,,42,75,322,141,128,74,98
2025,13,regular,2025-11-18 00:00:00-05:00,Tuesday,,Ohio,Massachusetts,,,False,Frank Solich Field at Peden Stadium,24000.0,Athens,OH,False,False,False,,92,217,153,97,364,92,110
2025,13,regular,2025-11-19 19:00:00-05:00,Wednesday,7:00 PM,Buffalo,Miami (OH),,,False,UB Stadium,25013.0,Amherst[m],NY,False,False,True,,33,175,674,166,400,86,143
2025,13,regular,2025-11-19 19:00:00-05:00,Wednesday,7:00 PM,Kent State,Central Michigan,,,False,Dix Stadium,25000.0,Kent,OH,False,False,True,,63,179,676,67,161,65,170
2025,13,regular,2025-11-20 19:30:00-05:00,Thursday,7:30 PM,Arkansas State,Louisiana,,,False,Centennial Bank Stadium,30964.0,Jonesboro,AR,False,False,True,,121,161,324,60,272,89,193
2025,13,regular,2025-11-21 20:00:00-05:00,Friday,8:00 PM,NC State,Florida State,,,False,Wayne Day Family Field at Carter–Finley Stadium,57583.0,Raleigh,NC,False,False,True,,121,63,210,172,112,73,110
2025,13,regular,2025-11-21 22:30:00-05:00,Friday,10:30 PM,UNLV,Hawai'i,23.0,,False,Allegiant Stadium,65000.0,Paradise[d],NV,False,False,True,,84,238,585,103,350,61,151
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Middle Tennessee,Sam Houston,,,False,"Johnny ""Red"" Floyd Stadium",31000.0,Murfreesboro,TN,False,False,True,,22,88,303,144,230,32,113
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Toledo,Ball State,,,False,Glass Bowl,26038.0,Toledo,OH,False,False,True,,53,228,200,91,256,57,136
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Temple,Tulane,,,False,Lincoln Financial Field,68532.0,Philadelphia,PA,False,False,True,,76,104,381,191,130,79,80
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Rice,North Texas,,,False,Rice Stadium,47000.0,Houston,TX,False,False,True,,87,171,154,147,329,61,124
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,UTSA,East Carolina,,,False,Alamodome,65000.0,San Antonio,TX,False,False,True,,131,72,118,135,384,40,149
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,UAB,South Florida,,,False,Protective Stadium,47100.0,Birmingham,AL,False,False,True,,113,218,234,113,294,50,182
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Troy,Georgia State,,,False,Veterans Memorial Stadium at Larry Blakeney Field,30470.0,Troy,AL,False,False,True,,133,78,500,57,315,62,144
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Texas State,UL Monroe,,,False,Jim Wacker Field at UFCU Stadium,30000.0,San Marcos,TX,False,False,True,,142,211,910,88,102,43,147
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,South Alabama,Southern Miss,,,False,Hancock Whitney Stadium,25450.0,Mobile,AL,False,False,True,,41,59,738,138,242,35,199
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Georgia Southern,Old Dominion,,,False,Allen E. Paulson Stadium,25000.0,Statesboro,GA,False,False,True,,37,86,168,148,131,90,175
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,App State,Marshall,,,False,,,,,False,False,True,,104,181,535,156,297,88,184
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,San Diego State,San José State,,,False,Snapdragon Stadium,35000.0,San Diego,CA,False,False,True,,50,111,556,62,325,49,190
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Wyoming,Nevada,,,False,Jonah Field at War Memorial Stadium,29181.0,Laramie,WY,False,False,True,,127,152,544,150,237,79,162
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Wake Forest,Delaware,,,False,Allegacy Federal Credit Union Stadium,31500.0,Winston-Salem,NC,False,False,False,,102,149,584,170,389,89,91
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Clemson,Furman,14.0,,False,Frank Howard Field at Clemson Memorial Stadium,81500.0,Clemson,SC,False,False,False,,54,63,255,64,209,26,95
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Virginia Tech,Miami,,18.0,False,Lane Stadium/Worsham Field,66233.0,Blacksburg,VA,False,False,True,,127,141,521,138,377,91,183
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Wisconsin,Illinois,,16.0,False,Camp Randall Stadium,76057.0,Madison,WI,False,False,True,,79,192,625,99,330,63,117
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,James Madison,Washington State,,,False,Bridgeforth Stadium,24878.0,Harrisonburg,VA,False,False,False,,121,236,266,90,360,69,134
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Stanford,California,,,False,Stanford Stadium,50424.0,Stanford,CA,False,True,True,,32,80,840,134,234,75,189
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,North Carolina,Duke,,,False,Kenan Stadium,50500.0,Chapel Hill,NC,False,True,True,,66,235,635,71,192,29,112
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Georgia Tech,Pittsburgh,,,False,Bobby Dodd Stadium at Hyundai Field,55000.0,Atlanta,GA,False,False,True,,38,81,438,53,120,54,135
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,SMU,Louisville,12.0,,False,Gerald J. Ford Stadium,32000.0,University Park[k],TX,False,False,True,,85,151,597,108,342,40,117
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Boise State,Colorado State,8.0,,False,Albertsons Stadium,36387.0,Boise,ID,False,False,True,,121,68,965,123,215,95,193
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Louisiana Tech,Liberty,,,False,Joe Aillet Stadium,28109.0,Ruston,LA,False,False,True,,73,125,930,142,222,97,116
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Kennesaw State,Missouri State,,,False,Fifth Third Stadium,10200.0,Kennesaw[j],GA,False,False,False,,109,59,805,127,214,20,95
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Florida Atlantic,UConn,,,False,Howard Schnellenberger Field at Flagler Credit Union Stadium,30000.0,Boca Raton,FL,False,False,False,,127,174,170,116,143,59,190
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Utah,Kansas State,,,False,Rice–Eccles Stadium,51444.0,Salt Lake City,UT,False,False,True,,148,86,870,107,277,31,190
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,UCF,Oklahoma State,,,False,Acrisure Bounce House,44206.0,Orlando[c],FL,False,False,True,,140,88,669,187,377,32,164
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Iowa State,Kansas,15.0,,False,Jack Trice Stadium,61500.0,Ames,IA,False,False,True,,104,194,496,98,302,78,95
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Houston,TCU,,,False,John O'Quinn Field at Space City Financial Stadium,40000.0,Houston,TX,False,False,True,,69,66,943,83,345,24,192
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Colorado,Arizona State,25.0,7.0,True,Folsom Field,50183.0,Boulder,CO,False,False,True,,36,198,566,192,397,27,80
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Cincinnati,BYU,,13.0,False,Nippert Stadium,38088.0,Cincinnati,OH,False,False,True,,138,180,342,84,116,28,178
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Arizona,Baylor,,,False,Arizona Stadium,56029.0,Tucson,AZ,False,False,True,,143,152,235,158,276,80,143
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Vanderbilt,Kentucky,,,False,FirstBank Stadium,28500.0,Nashville,TN,False,True,True,,35,51,212,141,107,91,178
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Texas,Arkansas,4.0,,False,Darrell K Royal–Texas Memorial Stadium,100119.0,Austin,TX,False,True,True,,134,164,632,140,285,91,80
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,South Carolina,Coastal Carolina,19.0,,False,Williams–Brice Stadium,77559.0,Columbia,SC,False,False,False,,125,75,444,62,383,41,88
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,LSU,Western Kentucky,,,False,Tiger Stadium,102321.0,Baton Rouge,LA,False,False,False,,69,64,493,187,107,67,122
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Florida,Tennessee,,9.0,False,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,88548.0,Gainesville,FL,False,True,True,,32,181,323,138,113,93,148
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Penn State,Nebraska,5.0,,False,Beaver Stadium,106572.0,College Township[f],PA,False,False,True,,91,172,793,166,214,72,94
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Northwestern,Minnesota,,,False,Northwestern Medicine Field at Martin Stadium[O 2],12023.0,Evanston,IL,True,False,True,,90,212,757,126,329,56,199
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,UCLA,Washington,,,False,Rose Bowl Stadium,89702.0,Pasadena,CA,False,False,True,,31,59,473,67,118,78,122
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Oregon,USC,3.0,,False,Autzen Stadium,54000.0,Eugene,OR,False,False,True,,106,162,1000,57,103,48,186
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Ohio State,Rutgers,1.0,,False,Ohio Stadium,102780.0,Columbus,OH,False,False,True,,68,90,125,151,154,30,162
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Iowa,Michigan State,,,False,Kinnick Stadium,69250.0,Iowa City,IA,False,False,True,,55,77,425,168,329,49,152
2025,13,regular,2025-11-22 00:00:00-05:00,Saturday,,Maryland,Michigan,,,False,SECU Stadium,51802.0,College Park,MD,False,False,True,,51,122,101,198,145,69,192
2025,13,regular,2025-11-22 12:00:00-05:00,Saturday,12:00 PM,Army,Tulsa,21.0,,False,Blaik Field at Michie Stadium,38000.0,West Point,NY,False,False,True,,121,214,821,60,187,38,142
2025,13,regular,2025-11-22 12:00:00-05:00,Saturday,12:00 PM,Oklahoma,Missouri,,22.0,False,Gaylord Family Oklahoma Memorial Stadium,80126.0,Norman,OK,False,True,True,,129,101,941,134,373,94,183
2025,13,regular,2025-11-22 12:00:00-05:00,Saturday,12:00 PM,Texas A&M,Samford,,,False,Kyle Field,102733.0,College Station,TX,False,False,False,,120,67,231,104,267,21,173
2025,13,regular,2025-11-22 12:45:00-05:00,Saturday,12:45 PM,Georgia,Charlotte,6.0,,False,Sanford Stadium,92746.0,Athens,GA,False,False,False,,81,197,231,117,130,59,133
2025,13,regular,2025-11-22 14:00:00-05:00,Saturday,2:00 PM,Auburn,Mercer,,,False,Pat Dye Field at Jordan–Hare Stadium,88043.0,Auburn,AL,False,False,False,,117,114,892,66,244,29,102
2025,13,regular,2025-11-22 14:00:00-05:00,Saturday,2:00 PM,Alabama,Eastern Illinois,17.0,,False,Saban Field at Bryant–Denny Stadium,100077.0,Tuscaloosa,AL,False,False,False,,123,50,551,161,259,26,122
2025,13,regular,2025-11-22 15:00:00-05:00,Saturday,3:00 PM,UTEP,New Mexico State,,,False,Sun Bowl Stadium,46670.0,El Paso,TX,False,True,True,,77,121,550,192,343,57,168
2025,13,regular,2025-11-22 15:30:00-05:00,Saturday,3:30 PM,Notre Dame,Syracuse,2.0,20.0,True,Notre Dame Stadium,77622.0,Notre Dame,IN,False,False,False,,121,116,510,129,122,88,83
2025,13,regular,2025-11-22 15:30:00-05:00,Saturday,3:30 PM,Florida International,Jacksonville State,,,False,,,,,True,False,True,,58,250,862,157,336,70,113
2025,13,regular,2025-11-22 19:00:00-05:00,Saturday,7:00 PM,Air Force,New Mexico,,,False,Falcon Stadium,39441.0,USAF Academy[i],CO,False,False,True,,105,207,507,148,382,58,83
2025,13,regular,2025-11-22 22:30:00-05:00,Saturday,10:30 PM,Fresno State,Utah State,,,False,Valley Children's Stadium,41031.0,Fresno,CA,False,False,True,,110,228,162,61,114,81,122
2025,14,regular,2025-11-25 00:00:00-05:00,Tuesday,,Massachusetts,Bowling Green,,,False,,,,,False,False,False,,98,219,613,166,199,35,167
2025,14,regular,2025-11-25 00:00:00-05:00,Tuesday,,Eastern Michigan,Western Michigan,,,False,Rynearson Stadium,30200.0,Ypsilanti,MI,False,False,True,,126,91,116,113,177,80,159
2025,14,regular,2025-11-27 19:30:00-05:00,Thursday,7:30 PM,Memphis,Navy,24.0,,False,Simmons Bank Liberty Stadium,62380.0,Memphis,TN,False,False,True,,55,75,490,185,294,65,98
2025,14,regular,2025-11-28 00:00:00-05:00,Friday,,UTSA,Army,,21.0,False,Alamodome,65000.0,San Antonio,TX,False,False,True,,123,119,509,105,270,77,86
2025,14,regular,2025-11-28 00:00:00-05:00,Friday,,Arizona State,Arizona,7.0,,False,"Frank Kush Field, Home of the ASU Sun Devils/Mountain America Stadium",56232.0,Tempe,AZ,False,True,True,,40,239,472,139,341,87,122
2025,14,regular,2025-11-28 00:00:00-05:00,Friday,,Colorado State,Air Force,,,False,Sonny Lubick Field at Canvas Stadium,41200.0,Fort Collins,CO,False,True,True,,119,234,119,161,266,83,181
2025,14,regular,2025-11-28 00:00:00-05:00,Friday,,Northern Illinois,Kent State,,,False,,,,,False,False,True,,56,69,265,179,128,91,182
2025,14,regular,2025-11-28 00:00:00-05:00,Friday,,Buffalo,Ohio,,,False,UB Stadium,25013.0,Amherst[m],NY,False,False,True,,99,203,827,84,356,50,83
2025,14,regular,2025-11-28 12:00:00-05:00,Friday,12:00 PM,Mississippi State,Ole Miss,,11.0,False,Davis Wade Stadium at Scott Field,61337.0,Mississippi State[h],MS,False,True,True,,51,225,955,158,292,52,108
2025,14,regular,2025-11-28 12:00:00-05:00,Friday,12:00 PM,Nebraska,Iowa,,,False,"Memorial Stadium, Tom Osborne Field",85458.0,Lincoln,NE,False,True,True,,24,155,300,86,151,95,152
2025,14,regular,2025-11-28 12:00:00-05:00,Friday,12:00 PM,Kansas,Utah,,,False,David Booth Kansas Memorial Stadium,50071.0,Lawrence,KS,False,False,True,,120,99,850,95,337,97,118
2025,14,regular,2025-11-28 15:30:00-05:00,Friday,3:30 PM,New Mexico,San Diego State,,,False,University Stadium,39224.0,Albuquerque,NM,False,False,True,,122,232,419,53,119,61,86
2025,14,regular,2025-11-28 15:30:00-05:00,Friday,3:30 PM,Georgia Tech,Georgia,,6.0,False,Bobby Dodd Stadium at Hyundai Field,55000.0,Atlanta,GA,True,True,False,,40,163,613,162,389,34,112
2025,14,regular,2025-11-28 16:00:00-05:00,Friday,4:00 PM,Utah State,Boise State,,8.0,False,,,,,False,False,True,,32,155,358,83,145,75,108
2025,14,regular,2025-11-28 19:30:00-05:00,Friday,7:30 PM,Texas,Texas A&M,4.0,,False,Darrell K Royal–Texas Memorial Stadium,100119.0,Austin,TX,False,True,True,,78,75,989,195,191,71,112
2025,14,regular,2025-11-28 19:30:00-05:00,Friday,7:30 PM,Purdue,Indiana,,10.0,False,Ross–Ade Stadium,61441.0,West Lafayette,IN,False,True,True,,40,193,445,121,305,79,154
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Washington,Oregon,,3.0,False,Alaska Airlines Field at Husky Stadium,70083.0,Seattle,WA,False,True,True,,134,67,768,58,333,24,96
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Tennessee,Vanderbilt,9.0,,False,Neyland Stadium,101915.0,Knoxville,TN,False,True,True,,73,152,716,108,395,40,150
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Oklahoma,LSU,,,False,Gaylord Family Oklahoma Memorial Stadium,80126.0,Norman,OK,False,False,True,,92,186,372,190,386,95,139
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Louisville,Kentucky,,,False,L&N Federal Credit Union Stadium,61000.0,Louisville,KY,False,True,False,,99,157,528,158,255,20,118
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Florida,Florida State,,,False,Steve Spurrier-Florida Field at Ben Hill Griffin Stadium,88548.0,Gainesville,FL,False,True,False,,44,125,723,105,186,25,145
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Auburn,Alabama,,17.0,False,Pat Dye Field at Jordan–Hare Stadium,88043.0,Auburn,AL,False,True,True,,113,119,530,85,284,89,154
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Arkansas,Missouri,,22.0,False,"Donald W. Reynolds Razorback Stadium, Frank Broyles Field",76212.0,Fayetteville,AR,False,True,True,,29,151,945,122,400,52,101
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,Stanford,Notre Dame,,2.0,False,Stanford Stadium,50424.0,Stanford,CA,False,True,False,,142,122,392,122,319,82,93
2025,14,regular,2025-11-29 00:00:00-05:00,Saturday,,App State,Arkansas State,,,False,,,,,False,False,True,,58,231,772,197,177,35,111
